material_x,cast_code,temperature,PS_02,UTS,elongation,RofA,Comp_C,Comp_Cr,Comp_Co,Comp_Al,Comp_Ti,Comp_Mo,Comp_W,Comp_Nb,Comp_Fe,Comp_B,Comp_V,Comp_Ni,Comp_Si,Comp_Mn,Comp_Cu,Comp_S,Comp_P,Comp_N,Comp_NbTa
2,16,500,145,441,43,69,0.07,18.16,0,0.015,0.031,0.05,0,0,0,0.0003,0,9.8,0.58,1.47,0.14,0.013,0.022,0.031,0.04
2,16,550,139,419,42,70,0.07,18.16,0,0.015,0.031,0.05,0,0,0,0.0003,0,9.8,0.58,1.47,0.14,0.013,0.022,0.031,0.04
2,16,600,134,393,43,70,0.07,18.16,0,0.015,0.031,0.05,0,0,0,0.0003,0,9.8,0.58,1.47,0.14,0.013,0.022,0.031,0.04
2,16,650,116,334,45,66,0.07,18.16,0,0.015,0.031,0.05,0,0,0,0.0003,0,9.8,0.58,1.47,0.14,0.013,0.022,0.031,0.04
2,16,700,128,251,47,69,0.07,18.16,0,0.015,0.031,0.05,0,0,0,0.0003,0,9.8,0.58,1.47,0.14,0.013,0.022,0.031,0.04
2,16,750,108,220,75,74,0.07,18.16,0,0.015,0.031,0.05,0,0,0,0.0003,0,9.8,0.58,1.47,0.14,0.013,0.022,0.031,0.04
2,17,20,220,610,71,79,0.09,18.24,0,0.014,0.036,0.32,0,0,0,0.0001,0,10.27,0.61,1.56,0.16,0.014,0.022,0.038,0.03
2,17,100,209,508,59,79,0.09,18.24,0,0.014,0.036,0.32,0,0,0,0.0001,0,10.27,0.61,1.56,0.16,0.014,0.022,0.038,0.03
2,17,200,183,471,46,76,0.09,18.24,0,0.014,0.036,0.32,0,0,0,0.0001,0,10.27,0.61,1.56,0.16,0.014,0.022,0.038,0.03
2,17,300,158,473,47,71,0.09,18.24,0,0.014,0.036,0.32,0,0,0,0.0001,0,10.27,0.61,1.56,0.16,0.014,0.022,0.038,0.03
2,17,400,145,468,47,71,0.09,18.24,0,0.014,0.036,0.32,0,0,0,0.0001,0,10.27,0.61,1.56,0.16,0.014,0.022,0.038,0.03
2,17,500,148,447,44,70,0.09,18.24,0,0.014,0.036,0.32,0,0,0,0.0001,0,10.27,0.61,1.56,0.16,0.014,0.022,0.038,0.03
2,17,550,143,432,43,68,0.09,18.24,0,0.014,0.036,0.32,0,0,0,0.0001,0,10.27,0.61,1.56,0.16,0.014,0.022,0.038,0.03
2,17,600,145,397,42,65,0.09,18.24,0,0.014,0.036,0.32,0,0,0,0.0001,0,10.27,0.61,1.56,0.16,0.014,0.022,0.038,0.03
2,17,650,129,347,45,65,0.09,18.24,0,0.014,0.036,0.32,0,0,0,0.0001,0,10.27,0.61,1.56,0.16,0.014,0.022,0.038,0.03
2,17,700,119,275,53,62,0.09,18.24,0,0.014,0.036,0.32,0,0,0,0.0001,0,10.27,0.61,1.56,0.16,0.014,0.022,0.038,0.03
2,17,750,114,231,62,71,0.09,18.24,0,0.014,0.036,0.32,0,0,0,0.0001,0,10.27,0.61,1.56,0.16,0.014,0.022,0.038,0.03
2,18,20,230,620,72,72,0.07,18.18,0,0.014,0.04,0.31,0,0,0,0.0008,0,10.26,0.6,1.58,0.12,0.012,0.022,0.028,0.04
2,18,100,239,505,59,80,0.07,18.18,0,0.014,0.04,0.31,0,0,0,0.0008,0,10.26,0.6,1.58,0.12,0.012,0.022,0.028,0.04
2,18,200,172,472,47,76,0.07,18.18,0,0.014,0.04,0.31,0,0,0,0.0008,0,10.26,0.6,1.58,0.12,0.012,0.022,0.028,0.04
2,18,300,159,476,46,72,0.07,18.18,0,0.014,0.04,0.31,0,0,0,0.0008,0,10.26,0.6,1.58,0.12,0.012,0.022,0.028,0.04
2,18,400,160,477,47,68,0.07,18.18,0,0.014,0.04,0.31,0,0,0,0.0008,0,10.26,0.6,1.58,0.12,0.012,0.022,0.028,0.04
2,18,500,155,454,44,68,0.07,18.18,0,0.014,0.04,0.31,0,0,0,0.0008,0,10.26,0.6,1.58,0.12,0.012,0.022,0.028,0.04
2,18,550,140,438,44,71,0.07,18.18,0,0.014,0.04,0.31,0,0,0,0.0008,0,10.26,0.6,1.58,0.12,0.012,0.022,0.028,0.04
2,18,600,131,395,47,69,0.07,18.18,0,0.014,0.04,0.31,0,0,0,0.0008,0,10.26,0.6,1.58,0.12,0.012,0.022,0.028,0.04
2,18,650,134,349,48,61,0.07,18.18,0,0.014,0.04,0.31,0,0,0,0.0008,0,10.26,0.6,1.58,0.12,0.012,0.022,0.028,0.04
2,18,700,119,292,55,61,0.07,18.18,0,0.014,0.04,0.31,0,0,0,0.0008,0,10.26,0.6,1.58,0.12,0.012,0.022,0.028,0.04
2,18,750,114,230,68,70,0.07,18.18,0,0.014,0.04,0.31,0,0,0,0.0008,0,10.26,0.6,1.58,0.12,0.012,0.022,0.028,0.04
3,19,20,285,560,73,81,0.07,17.8,0,0.013,0.39,0.11,0,0,0,0.0001,0,11.23,0.62,1.49,0.09,0.006,0.023,0.0116,0.01
3,19,100,192,466,59,80,0.07,17.8,0,0.013,0.39,0.11,0,0,0,0.0001,0,11.23,0.62,1.49,0.09,0.006,0.023,0.0116,0.01
3,19,200,191,436,44,73,0.07,17.8,0,0.013,0.39,0.11,0,0,0,0.0001,0,11.23,0.62,1.49,0.09,0.006,0.023,0.0116,0.01
3,19,300,184,439,46,71,0.07,17.8,0,0.013,0.39,0.11,0,0,0,0.0001,0,11.23,0.62,1.49,0.09,0.006,0.023,0.0116,0.01
3,19,400,156,441,45,66,0.07,17.8,0,0.013,0.39,0.11,0,0,0,0.0001,0,11.23,0.62,1.49,0.09,0.006,0.023,0.0116,0.01
3,19,500,154,428,44,66,0.07,17.8,0,0.013,0.39,0.11,0,0,0,0.0001,0,11.23,0.62,1.49,0.09,0.006,0.023,0.0116,0.01
3,19,500,140,420,43,62,0.07,17.8,0,0.013,0.39,0.11,0,0,0,0.0001,0,11.23,0.62,1.49,0.09,0.006,0.023,0.0116,0.01
3,19,550,156,401,44,68,0.07,17.8,0,0.013,0.39,0.11,0,0,0,0.0001,0,11.23,0.62,1.49,0.09,0.006,0.023,0.0116,0.01
3,19,600,156,401,43,68,0.07,17.8,0,0.013,0.39,0.11,0,0,0,0.0001,0,11.23,0.62,1.49,0.09,0.006,0.023,0.0116,0.01
3,19,650,143,379,38,66,0.07,17.8,0,0.013,0.39,0.11,0,0,0,0.0001,0,11.23,0.62,1.49,0.09,0.006,0.023,0.0116,0.01
3,19,700,126,339,41,61,0.07,17.8,0,0.013,0.39,0.11,0,0,0,0.0001,0,11.23,0.62,1.49,0.09,0.006,0.023,0.0116,0.01
3,19,750,173,273,45,49,0.07,17.8,0,0.013,0.39,0.11,0,0,0,0.0001,0,11.23,0.62,1.49,0.09,0.006,0.023,0.0116,0.01
3,20,20,250,590,67,80,0.07,18.2,0,0.058,0.47,0.1,0,0,0,0.0006,0,10.92,0.54,1.59,0.09,0.006,0.023,0.0092,0.02
3,20,100,230,491,54,78,0.07,18.2,0,0.058,0.47,0.1,0,0,0,0.0006,0,10.92,0.54,1.59,0.09,0.006,0.023,0.0092,0.02
3,20,200,211,450,42,76,0.07,18.2,0,0.058,0.47,0.1,0,0,0,0.0006,0,10.92,0.54,1.59,0.09,0.006,0.023,0.0092,0.02
3,20,300,207,450,41,73,0.07,18.2,0,0.058,0.47,0.1,0,0,0,0.0006,0,10.92,0.54,1.59,0.09,0.006,0.023,0.0092,0.02
3,20,400,186,459,39,69,0.07,18.2,0,0.058,0.47,0.1,0,0,0,0.0006,0,10.92,0.54,1.59,0.09,0.006,0.023,0.0092,0.02
3,20,500,183,448,42,68,0.07,18.2,0,0.058,0.47,0.1,0,0,0,0.0006,0,10.92,0.54,1.59,0.09,0.006,0.023,0.0092,0.02
3,20,500,167,435,39,65,0.07,18.2,0,0.058,0.47,0.1,0,0,0,0.0006,0,10.92,0.54,1.59,0.09,0.006,0.023,0.0092,0.02
3,20,550,184,413,34,64,0.07,18.2,0,0.058,0.47,0.1,0,0,0,0.0006,0,10.92,0.54,1.59,0.09,0.006,0.023,0.0092,0.02
3,20,600,184,413,40,64,0.07,18.2,0,0.058,0.47,0.1,0,0,0,0.0006,0,10.92,0.54,1.59,0.09,0.006,0.023,0.0092,0.02
3,20,650,166,400,35,62,0.07,18.2,0,0.058,0.47,0.1,0,0,0,0.0006,0,10.92,0.54,1.59,0.09,0.006,0.023,0.0092,0.02
3,20,700,160,350,36,47,0.07,18.2,0,0.058,0.47,0.1,0,0,0,0.0006,0,10.92,0.54,1.59,0.09,0.006,0.023,0.0092,0.02
3,20,750,166,286,39,57,0.07,18.2,0,0.058,0.47,0.1,0,0,0,0.0006,0,10.92,0.54,1.59,0.09,0.006,0.023,0.0092,0.02
3,21,20,255,580,67,80,0.06,17.9,0,0.023,0.42,0.08,0,0,0,0.001,0,10.92,0.57,1.46,0.11,0.006,0.023,0.0106,0.02
3,21,100,231,480,55,79,0.06,17.9,0,0.023,0.42,0.08,0,0,0,0.001,0,10.92,0.57,1.46,0.11,0.006,0.023,0.0106,0.02
3,21,200,221,443,42,76,0.06,17.9,0,0.023,0.42,0.08,0,0,0,0.001,0,10.92,0.57,1.46,0.11,0.006,0.023,0.0106,0.02
3,21,300,193,441,41,72,0.06,17.9,0,0.023,0.42,0.08,0,0,0,0.001,0,10.92,0.57,1.46,0.11,0.006,0.023,0.0106,0.02
3,21,400,190,451,41,70,0.06,17.9,0,0.023,0.42,0.08,0,0,0,0.001,0,10.92,0.57,1.46,0.11,0.006,0.023,0.0106,0.02
3,21,500,184,437,40,67,0.06,17.9,0,0.023,0.42,0.08,0,0,0,0.001,0,10.92,0.57,1.46,0.11,0.006,0.023,0.0106,0.02
3,21,500,171,426,39,65,0.06,17.9,0,0.023,0.42,0.08,0,0,0,0.001,0,10.92,0.57,1.46,0.11,0.006,0.023,0.0106,0.02
3,21,550,167,408,38,66,0.06,17.9,0,0.023,0.42,0.08,0,0,0,0.001,0,10.92,0.57,1.46,0.11,0.006,0.023,0.0106,0.02
3,21,600,167,408,38,66,0.06,17.9,0,0.023,0.42,0.08,0,0,0,0.001,0,10.92,0.57,1.46,0.11,0.006,0.023,0.0106,0.02
3,21,650,163,375,35,54,0.06,17.9,0,0.023,0.42,0.08,0,0,0,0.001,0,10.92,0.57,1.46,0.11,0.006,0.023,0.0106,0.02
3,21,700,156,344,31,42,0.06,17.9,0,0.023,0.42,0.08,0,0,0,0.001,0,10.92,0.57,1.46,0.11,0.006,0.023,0.0106,0.02
3,21,750,158,232,42,63,0.06,17.9,0,0.023,0.42,0.08,0,0,0,0.001,0,10.92,0.57,1.46,0.11,0.006,0.023,0.0106,0.02
3,22,20,280,590,59,77,0.08,18.61,0,0.065,0.51,0.09,0,0,0,0.0001,0,12.61,0.53,1.6,0.08,0.007,0.023,0.0083,0.01
3,22,100,260,509,47,76,0.08,18.61,0,0.065,0.51,0.09,0,0,0,0.0001,0,12.61,0.53,1.6,0.08,0.007,0.023,0.0083,0.01
3,22,200,234,467,40,73,0.08,18.61,0,0.065,0.51,0.09,0,0,0,0.0001,0,12.61,0.53,1.6,0.08,0.007,0.023,0.0083,0.01
3,22,300,249,459,36,69,0.08,18.61,0,0.065,0.51,0.09,0,0,0,0.0001,0,12.61,0.53,1.6,0.08,0.007,0.023,0.0083,0.01
3,22,400,194,472,39,69,0.08,18.61,0,0.065,0.51,0.09,0,0,0,0.0001,0,12.61,0.53,1.6,0.08,0.007,0.023,0.0083,0.01
3,22,500,217,454,38,66,0.08,18.61,0,0.065,0.51,0.09,0,0,0,0.0001,0,12.61,0.53,1.6,0.08,0.007,0.023,0.0083,0.01
3,22,500,211,446,35,63,0.08,18.61,0,0.065,0.51,0.09,0,0,0,0.0001,0,12.61,0.53,1.6,0.08,0.007,0.023,0.0083,0.01
3,22,550,200,421,37,68,0.08,18.61,0,0.065,0.51,0.09,0,0,0,0.0001,0,12.61,0.53,1.6,0.08,0.007,0.023,0.0083,0.01
3,22,600,200,421,35,68,0.08,18.61,0,0.065,0.51,0.09,0,0,0,0.0001,0,12.61,0.53,1.6,0.08,0.007,0.023,0.0083,0.01
3,22,650,199,385,35,59,0.08,18.61,0,0.065,0.51,0.09,0,0,0,0.0001,0,12.61,0.53,1.6,0.08,0.007,0.023,0.0083,0.01
3,22,700,186,323,33,53,0.08,18.61,0,0.065,0.51,0.09,0,0,0,0.0001,0,12.61,0.53,1.6,0.08,0.007,0.023,0.0083,0.01
3,22,750,174,261,31,48,0.08,18.61,0,0.065,0.51,0.09,0,0,0,0.0001,0,12.61,0.53,1.6,0.08,0.007,0.023,0.0083,0.01
3,23,20,270,590,59,77,0.068,18.82,0,0.02,0.52,0.09,0,0,0,0.0007,0,12.46,0.47,1.59,0.08,0.015,0.023,0.0074,0.01
3,23,100,268,505,45,76,0.068,18.82,0,0.02,0.52,0.09,0,0,0,0.0007,0,12.46,0.47,1.59,0.08,0.015,0.023,0.0074,0.01
3,23,200,244,462,40,73,0.068,18.82,0,0.02,0.52,0.09,0,0,0,0.0007,0,12.46,0.47,1.59,0.08,0.015,0.023,0.0074,0.01
3,23,300,223,457,37,71,0.068,18.82,0,0.02,0.52,0.09,0,0,0,0.0007,0,12.46,0.47,1.59,0.08,0.015,0.023,0.0074,0.01
3,23,400,202,462,39,68,0.068,18.82,0,0.02,0.52,0.09,0,0,0,0.0007,0,12.46,0.47,1.59,0.08,0.015,0.023,0.0074,0.01
3,23,500,224,454,36,68,0.068,18.82,0,0.02,0.52,0.09,0,0,0,0.0007,0,12.46,0.47,1.59,0.08,0.015,0.023,0.0074,0.01
3,23,500,196,440,35,66,0.068,18.82,0,0.02,0.52,0.09,0,0,0,0.0007,0,12.46,0.47,1.59,0.08,0.015,0.023,0.0074,0.01
3,23,550,188,426,37,67,0.068,18.82,0,0.02,0.52,0.09,0,0,0,0.0007,0,12.46,0.47,1.59,0.08,0.015,0.023,0.0074,0.01
3,23,600,188,426,37,67,0.068,18.82,0,0.02,0.52,0.09,0,0,0,0.0007,0,12.46,0.47,1.59,0.08,0.015,0.023,0.0074,0.01
3,23,650,178,378,38,59,0.068,18.82,0,0.02,0.52,0.09,0,0,0,0.0007,0,12.46,0.47,1.59,0.08,0.015,0.023,0.0074,0.01
3,23,700,191,299,34,42,0.068,18.82,0,0.02,0.52,0.09,0,0,0,0.0007,0,12.46,0.47,1.59,0.08,0.015,0.023,0.0074,0.01
3,23,750,171,252,42,44,0.068,18.82,0,0.02,0.52,0.09,0,0,0,0.0007,0,12.46,0.47,1.59,0.08,0.015,0.023,0.0074,0.01
3,24,20,310,600,60,77,0.078,18.7,0,0.029,0.55,0.16,0,0,0,0.0003,0,12.55,0.55,1.65,0.06,0.006,0.023,0.008,0.01
3,24,100,254,518,47,74,0.078,18.7,0,0.029,0.55,0.16,0,0,0,0.0003,0,12.55,0.55,1.65,0.06,0.006,0.023,0.008,0.01
3,24,200,244,477,41,76,0.078,18.7,0,0.029,0.55,0.16,0,0,0,0.0003,0,12.55,0.55,1.65,0.06,0.006,0.023,0.008,0.01
3,24,300,228,480,40,72,0.078,18.7,0,0.029,0.55,0.16,0,0,0,0.0003,0,12.55,0.55,1.65,0.06,0.006,0.023,0.008,0.01
3,24,400,218,482,38,66,0.078,18.7,0,0.029,0.55,0.16,0,0,0,0.0003,0,12.55,0.55,1.65,0.06,0.006,0.023,0.008,0.01
3,24,500,237,477,37,63,0.078,18.7,0,0.029,0.55,0.16,0,0,0,0.0003,0,12.55,0.55,1.65,0.06,0.006,0.023,0.008,0.01
3,24,500,212,471,36,64,0.078,18.7,0,0.029,0.55,0.16,0,0,0,0.0003,0,12.55,0.55,1.65,0.06,0.006,0.023,0.008,0.01
3,24,550,211,445,35,66,0.078,18.7,0,0.029,0.55,0.16,0,0,0,0.0003,0,12.55,0.55,1.65,0.06,0.006,0.023,0.008,0.01
3,24,600,211,445,37,66,0.078,18.7,0,0.029,0.55,0.16,0,0,0,0.0003,0,12.55,0.55,1.65,0.06,0.006,0.023,0.008,0.01
3,24,650,193,405,37,57,0.078,18.7,0,0.029,0.55,0.16,0,0,0,0.0003,0,12.55,0.55,1.65,0.06,0.006,0.023,0.008,0.01
3,24,700,185,339,34,41,0.078,18.7,0,0.029,0.55,0.16,0,0,0,0.0003,0,12.55,0.55,1.65,0.06,0.006,0.023,0.008,0.01
3,24,750,183,270,37,50,0.078,18.7,0,0.029,0.55,0.16,0,0,0,0.0003,0,12.55,0.55,1.65,0.06,0.006,0.023,0.008,0.01
3,25,20,220,560,69,80,0.06,18.02,0,0.121,0.49,0.02,0,0,0,0.0005,0,12.27,0.55,1.56,0.06,0.01,0.026,0.014,0.01
3,25,100,187,471,52,78,0.06,18.02,0,0.121,0.49,0.02,0,0,0,0.0005,0,12.27,0.55,1.56,0.06,0.01,0.026,0.014,0.01
3,25,200,181,437,44,77,0.06,18.02,0,0.121,0.49,0.02,0,0,0,0.0005,0,12.27,0.55,1.56,0.06,0.01,0.026,0.014,0.01
3,25,300,164,434,41,73,0.06,18.02,0,0.121,0.49,0.02,0,0,0,0.0005,0,12.27,0.55,1.56,0.06,0.01,0.026,0.014,0.01
3,25,400,158,442,44,67,0.06,18.02,0,0.121,0.49,0.02,0,0,0,0.0005,0,12.27,0.55,1.56,0.06,0.01,0.026,0.014,0.01
3,25,500,150,431,41,69,0.06,18.02,0,0.121,0.49,0.02,0,0,0,0.0005,0,12.27,0.55,1.56,0.06,0.01,0.026,0.014,0.01
3,25,500,143,429,42,65,0.06,18.02,0,0.121,0.49,0.02,0,0,0,0.0005,0,12.27,0.55,1.56,0.06,0.01,0.026,0.014,0.01
3,25,550,139,398,38,68,0.06,18.02,0,0.121,0.49,0.02,0,0,0,0.0005,0,12.27,0.55,1.56,0.06,0.01,0.026,0.014,0.01
3,25,600,139,398,38,68,0.06,18.02,0,0.121,0.49,0.02,0,0,0,0.0005,0,12.27,0.55,1.56,0.06,0.01,0.026,0.014,0.01
3,25,650,138,378,37,57,0.06,18.02,0,0.121,0.49,0.02,0,0,0,0.0005,0,12.27,0.55,1.56,0.06,0.01,0.026,0.014,0.01
3,25,700,137,321,29,37,0.06,18.02,0,0.121,0.49,0.02,0,0,0,0.0005,0,12.27,0.55,1.56,0.06,0.01,0.026,0.014,0.01
3,25,750,132,257,33,40,0.06,18.02,0,0.121,0.49,0.02,0,0,0,0.0005,0,12.27,0.55,1.56,0.06,0.01,0.026,0.014,0.01
3,26,20,225,550,66,82,0.06,17.71,0,0.161,0.53,0.02,0,0,0,0.0002,0,12.62,0.54,1.67,0.05,0.016,0.028,0.013,0.01
3,26,100,204,472,52,77,0.06,17.71,0,0.161,0.53,0.02,0,0,0,0.0002,0,12.62,0.54,1.67,0.05,0.016,0.028,0.013,0.01
3,26,200,183,439,44,73,0.06,17.71,0,0.161,0.53,0.02,0,0,0,0.0002,0,12.62,0.54,1.67,0.05,0.016,0.028,0.013,0.01
3,26,300,177,439,42,72,0.06,17.71,0,0.161,0.53,0.02,0,0,0,0.0002,0,12.62,0.54,1.67,0.05,0.016,0.028,0.013,0.01
3,26,400,166,444,42,66,0.06,17.71,0,0.161,0.53,0.02,0,0,0,0.0002,0,12.62,0.54,1.67,0.05,0.016,0.028,0.013,0.01
3,26,500,161,436,38,69,0.06,17.71,0,0.161,0.53,0.02,0,0,0,0.0002,0,12.62,0.54,1.67,0.05,0.016,0.028,0.013,0.01
3,26,500,155,432,42,66,0.06,17.71,0,0.161,0.53,0.02,0,0,0,0.0002,0,12.62,0.54,1.67,0.05,0.016,0.028,0.013,0.01
3,26,550,142,409,40,62,0.06,17.71,0,0.161,0.53,0.02,0,0,0,0.0002,0,12.62,0.54,1.67,0.05,0.016,0.028,0.013,0.01
3,26,600,142,409,34,62,0.06,17.71,0,0.161,0.53,0.02,0,0,0,0.0002,0,12.62,0.54,1.67,0.05,0.016,0.028,0.013,0.01
3,26,650,150,375,32,40,0.06,17.71,0,0.161,0.53,0.02,0,0,0,0.0002,0,12.62,0.54,1.67,0.05,0.016,0.028,0.013,0.01
3,26,700,146,309,38,31,0.06,17.71,0,0.161,0.53,0.02,0,0,0,0.0002,0,12.62,0.54,1.67,0.05,0.016,0.028,0.013,0.01
3,26,750,172,249,42,47,0.06,17.71,0,0.161,0.53,0.02,0,0,0,0.0002,0,12.62,0.54,1.67,0.05,0.016,0.028,0.013,0.01
3,26,800,126,203,39,46,0.06,17.71,0,0.161,0.53,0.02,0,0,0,0.0002,0,12.62,0.54,1.67,0.05,0.016,0.028,0.013,0.01
3,27,20,180,540,71,82,0.06,17.86,0,0.04,0.39,0.25,0,0,0,0.001,0,12.59,0.61,1.74,0.06,0.006,0.02,0.019,0.01
3,27,100,178,463,54,82,0.06,17.86,0,0.04,0.39,0.25,0,0,0,0.001,0,12.59,0.61,1.74,0.06,0.006,0.02,0.019,0.01
3,27,200,169,427,46,79,0.06,17.86,0,0.04,0.39,0.25,0,0,0,0.001,0,12.59,0.61,1.74,0.06,0.006,0.02,0.019,0.01
3,27,300,143,429,46,77,0.06,17.86,0,0.04,0.39,0.25,0,0,0,0.001,0,12.59,0.61,1.74,0.06,0.006,0.02,0.019,0.01
3,27,400,171,439,46,73,0.06,17.86,0,0.04,0.39,0.25,0,0,0,0.001,0,12.59,0.61,1.74,0.06,0.006,0.02,0.019,0.01
3,27,500,136,417,45,72,0.06,17.86,0,0.04,0.39,0.25,0,0,0,0.001,0,12.59,0.61,1.74,0.06,0.006,0.02,0.019,0.01
3,27,500,126,416,41,67,0.06,17.86,0,0.04,0.39,0.25,0,0,0,0.001,0,12.59,0.61,1.74,0.06,0.006,0.02,0.019,0.01
3,27,550,127,396,43,70,0.06,17.86,0,0.04,0.39,0.25,0,0,0,0.001,0,12.59,0.61,1.74,0.06,0.006,0.02,0.019,0.01
3,27,600,127,396,44,70,0.06,17.86,0,0.04,0.39,0.25,0,0,0,0.001,0,12.59,0.61,1.74,0.06,0.006,0.02,0.019,0.01
3,27,650,121,347,40,58,0.06,17.86,0,0.04,0.39,0.25,0,0,0,0.001,0,12.59,0.61,1.74,0.06,0.006,0.02,0.019,0.01
3,27,700,119,288,32,40,0.06,17.86,0,0.04,0.39,0.25,0,0,0,0.001,0,12.59,0.61,1.74,0.06,0.006,0.02,0.019,0.01
3,27,750,117,263,40,47,0.06,17.86,0,0.04,0.39,0.25,0,0,0,0.001,0,12.59,0.61,1.74,0.06,0.006,0.02,0.019,0.01
4,28,20,245,570,65,77,0.06,17.43,0,0.025,0.009,2.49,0,0,0,0.0008,0,12.48,0.46,1.49,0.15,0.026,0.032,0.0189,0.04
4,28,100,204,505,54,78,0.06,17.43,0,0.025,0.009,2.49,0,0,0,0.0008,0,12.48,0.46,1.49,0.15,0.026,0.032,0.0189,0.04
4,28,200,177,479,49,75,0.06,17.43,0,0.025,0.009,2.49,0,0,0,0.0008,0,12.48,0.46,1.49,0.15,0.026,0.032,0.0189,0.04
4,28,300,168,482,44,68,0.06,17.43,0,0.025,0.009,2.49,0,0,0,0.0008,0,12.48,0.46,1.49,0.15,0.026,0.032,0.0189,0.04
4,28,400,161,485,47,66,0.06,17.43,0,0.025,0.009,2.49,0,0,0,0.0008,0,12.48,0.46,1.49,0.15,0.026,0.032,0.0189,0.04
4,28,500,135,469,48,68,0.06,17.43,0,0.025,0.009,2.49,0,0,0,0.0008,0,12.48,0.46,1.49,0.15,0.026,0.032,0.0189,0.04
4,28,600,132,421,50,68,0.06,17.43,0,0.025,0.009,2.49,0,0,0,0.0008,0,12.48,0.46,1.49,0.15,0.026,0.032,0.0189,0.04
4,28,650,131,357,54,72,0.06,17.43,0,0.025,0.009,2.49,0,0,0,0.0008,0,12.48,0.46,1.49,0.15,0.026,0.032,0.0189,0.04
4,28,700,126,297,60,67,0.06,17.43,0,0.025,0.009,2.49,0,0,0,0.0008,0,12.48,0.46,1.49,0.15,0.026,0.032,0.0189,0.04
4,28,750,125,244,69,73,0.06,17.43,0,0.025,0.009,2.49,0,0,0,0.0008,0,12.48,0.46,1.49,0.15,0.026,0.032,0.0189,0.04
4,28,800,109,193,91,85,0.06,17.43,0,0.025,0.009,2.49,0,0,0,0.0008,0,12.48,0.46,1.49,0.15,0.026,0.032,0.0189,0.04
4,28,850,94,157,99,87,0.06,17.43,0,0.025,0.009,2.49,0,0,0,0.0008,0,12.48,0.46,1.49,0.15,0.026,0.032,0.0189,0.04
4,29,20,210,560,69,77,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,100,195,490,57,78,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,200,163,459,48,76,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,300,142,470,47,71,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,400,142,463,49,70,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,500,113,455,47,67,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,600,120,404,49,70,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,650,116,355,54,71,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,700,116,298,53,59,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,750,108,237,71,65,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,800,96,188,87,83,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,29,850,91,153,104,88,0.07,16.97,0,0.022,0.009,2.45,0,0,0,0.0013,0,11.92,0.73,1.62,0.14,0.019,0.029,0.0159,0.04
4,30,20,240,610,63,75,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,100,210,525,58,78,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,200,170,489,48,75,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,300,162,491,48,72,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,400,150,486,48,70,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,500,144,464,46,66,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,600,142,426,46,67,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
4,30,650,133,369,52,73,0.07,16.97,0,0.04,0.044,2.44,0,0,0,0.0016,0,10.28,0.81,1.75,0.15,0.01,0.026,0.0241,0.04
