material_x,cast_code,stress,temperature,fracture,elongation,RA,Comp_C,Comp_Cr,Comp_Co,Comp_Al,Comp_Ti,Comp_Mo,Comp_W,Comp_Nb,Comp_Fe,Comp_B,Comp_V,Comp_Ni,Comp_Si,Comp_Mn,Comp_Cu,Comp_S,Comp_P,Comp_N,Comp_NbTa
1,6,177,600,16211.6,55,63,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,157,600,33638.9,25,36,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,137,600,81217.1,8,19,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,127,600,119600.9,9,10,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,216,650,108.8,56,80,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,196,650,254,62,78,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,177,650,615,56,74,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,157,650,1369.4,56,54,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,137,650,3760,21,26,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,108,650,13754.4,6,8,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,98,650,18524.4,4,7,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,88,650,24245.5,8,4,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,83,650,27512.1,5,5,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,78,650,32942.1,4,2,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,69,650,38620.6,4,3,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,53,650,59828.4,4,2,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,157,700,71.9,66,77,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,137,700,179.4,68,64,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,108,700,787.2,24,23,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,88,700,2091.1,8,13,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,88,700,2193.6,8,12,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,74,700,4646,6,7,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,61,700,7545.8,4,4,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,53,700,9308.2,6,3,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,53,700,8542.6,5,4,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,41,700,15688.3,5,1,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,33,700,19807.3,8,1,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,29,700,31762.4,4,1,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,108,750,81.4,48,60,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,88,750,218.2,33,33,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,69,750,825.2,9,12,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,53,750,1620,5,6,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,53,750,1687.4,6,7,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,53,750,2046.7,5,1,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,53,750,1702.3,7,7,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,41,750,3611.6,9,3,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,37,750,3581.9,8,2,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,29,750,5721.1,9,3,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,25,750,10285.2,10,1,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,20,750,19419.6,11,2,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,18,750,42527.3,18,0,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,216,600,4348.6,53,62,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,88,700,2193.6,8,12,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,41,700,15688.3,5,1,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,53,750,2046.7,5,1,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,41,750,3611.6,9,3,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,25,750,10285.2,10,1,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,6,20,750,19419.6,11,2,0.066,17.07,0,0.095,0.055,2.34,0,0,0,0.002,0,13.16,0.63,1.73,0.13,0.024,0.029,0.028,0.01
1,7,265,600,321.1,56,57,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,235,600,925.4,44,70,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,216,600,2444.5,62,76,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,216,600,1977.2,42,72,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,196,600,4822,64,75,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,177,600,10605.3,70,77,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,177,600,11007.5,49,80,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,157,600,18483.6,7,80,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,157,600,19646.2,61,78,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,137,600,38940.1,55,71,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,137,600,45688.2,51,67,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,137,600,42079.8,61,75,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,127,600,61463.9,51,67,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,127,600,78055.8,40,56,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,118,600,95664.9,38,55,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,108,600,152758,26,39,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,216,650,72.4,84,78,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,196,650,126.8,64,81,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,157,650,761.5,79,82,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,157,650,811.4,54,83,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,137,650,2127.1,59,79,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,108,650,10460.7,41,65,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,108,650,10477.6,46,40,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,98,650,25771.7,34,48,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,88,650,55367,20,36,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,88,650,47073.3,22,41,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,88,650,48580.2,23,37,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,83,650,82077.7,24,37,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,83,650,64516.7,29,39,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,157,700,43,81,85,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,137,700,109.9,85,84,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,108,700,592,98,84,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,108,700,624.4,66,82,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,88,700,2495.1,52,71,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,88,700,2357,70,72,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,74,700,10136.8,37,52,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,74,700,11817.9,35,51,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,61,700,34728.8,28,34,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,61,700,50195.5,22,35,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,53,700,69139.3,29,34,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,53,700,72737,27,31,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,53,700,89543.7,19,33,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,53,700,77514,21,34,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,47,700,105624.1,26,30,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,47,700,116785.6,22,27,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,41,700,178190.4,25,23,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,41,700,222705.3,14,22,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,108,750,62.4,90,86,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,88,750,234,72,84,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,88,750,234.8,98,79,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,69,750,1048.9,80,79,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,53,750,5548.4,43,48,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,53,750,7413.3,53,52,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,37,750,32781.8,21,30,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,216,600,2444.5,62,76,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,177,600,11007.5,49,80,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,157,600,19646.2,61,78,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,137,600,42079.8,61,75,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,127,600,61463.9,51,67,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,108,600,152758,26,39,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,157,650,811.4,54,83,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,108,650,10477.6,46,40,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,98,650,25771.7,34,48,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,88,650,47073.3,22,41,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,83,650,64516.7,29,39,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,108,700,624.4,66,82,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,88,700,2357,70,72,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,74,700,11817.9,35,51,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,61,700,50195.5,22,35,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,53,700,77514,21,34,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,47,700,116785.6,22,27,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,41,700,222705.3,14,22,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,108,750,62.4,90,86,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,88,750,234,72,84,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,7,53,750,7413.3,53,52,0.07,16.6,0,0.017,0.043,2.33,0,0,0,0.0011,0,13.6,0.61,1.65,0.26,0.007,0.025,0.025,0.01
1,8,265,600,307.2,42,47,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,235,600,1027.1,47,75,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,216,600,3417.5,47,80,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,196,600,9099.6,43,80,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,177,600,16988.4,56,82,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,157,600,29004.7,77,81,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,137,600,51914,64,78,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,127,600,85719.8,58,72,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,118,600,142185.9,41,55,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,235,650,38.8,72,77,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,196,650,186.2,64,82,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,157,650,1295.3,67,83,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,137,650,3073.2,57,78,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,108,650,13361.6,49,70,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,98,650,30880.6,45,55,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,88,650,61153,36,44,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,78,650,99320.7,46,42,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,157,700,52.2,116,85,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,137,700,140.9,93,87,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,108,700,759.2,76,86,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,88,700,2944.8,53,62,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,74,700,10198.6,62,60,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,61,700,28241.8,36,45,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,53,700,54592.6,30,40,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,47,700,84836.2,35,36,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,108,750,72.2,105,83,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,88,750,269,93,85,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,69,750,1317.6,67,78,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,8,53,750,5736,44,53,0.06,16.7,0,0.02,0.06,2.25,0,0,0,0.0008,0,13.3,0.52,1.6,0.24,0.007,0.025,0.0318,0.01
1,9,265,600,238.9,45,62,0.06,16.6,0,0.021,0.029,2.31,0,0,0,0.0007,0,13.6,0.52,1.58,0.26,0.007,0.025,0.0224,0.01
1,9,235,600,713.4,51,72,0.06,16.6,0,0.021,0.029,2.31,0,0,0,0.0007,0,13.6,0.52,1.58,0.26,0.007,0.025,0.0224,0.01
1,9,216,600,1734,47,72,0.06,16.6,0,0.021,0.029,2.31,0,0,0,0.0007,0,13.6,0.52,1.58,0.26,0.007,0.025,0.0224,0.01
1,9,196,600,5127.6,56,75,0.06,16.6,0,0.021,0.029,2.31,0,0,0,0.0007,0,13.6,0.52,1.58,0.26,0.007,0.025,0.0224,0.01
1,9,177,600,10867.4,57,76,0.06,16.6,0,0.021,0.029,2.31,0,0,0,0.0007,0,13.6,0.52,1.58,0.26,0.007,0.025,0.0224,0.01
1,9,157,600,19980.4,69,71,0.06,16.6,0,0.021,0.029,2.31,0,0,0,0.0007,0,13.6,0.52,1.58,0.26,0.007,0.025,0.0224,0.01
1,9,137,600,39434.3,59,59,0.06,16.6,0,0.021,0.029,2.31,0,0,0,0.0007,0,13.6,0.52,1.58,0.26,0.007,0.025,0.0224,0.01
1,9,127,600,68090.4,57,51,0.06,16.6,0,0.021,0.029,2.31,0,0,0,0.0007,0,13.6,0.52,1.58,0.26,0.007,0.025,0.0224,0.01
1,9,118,600,105029.3,29,42,0.06,16.6,0,0.021,0.029,2.31,0,0,0,0.0007,0,13.6,0.52,1.58,0.26,0.007,0.025,0.0224,0.01
1,9,216,650,54,61,76,0.06,16.6,0,0.021,0.029,2.31,0,0,0,0.0007,0,13.6,0.52,1.58,0.26,0.007,0.025,0.0224,0.01
1,9,196,650,108.5,72,74,0.06,16.6,0,0.021,0.029,2.31,0,0,0,0.0007,0,13.6,0.52,1.58,0.26,0.007,0.025,0.0224,0.01
1,9,157,650,825.7,79,80,0.06,16.6,0,0.021,0.029,2.31,0,0,0,0.0007,0,13.6,0.52,1.58,0.26,0.007,0.025,0.0224,0.01
1,9,137,650,1785,68,75,0.06,16.6,0,0.021,0.029,2.31,0,0,0,0.0007,0,13.6,0.52,1.58,0.26,0.007,0.025,0.0224,0.01
